,ID,ProbNF,ProbF,y,yhat
821,1092,0.99,0.01,0,0
822,10920,1.0,0.0,0,0
823,10922,0.95,0.05,0,0
824,10923,0.96,0.04,0,0
825,10924,0.94,0.06,0,0
826,10925,0.98,0.02,0,0
827,10926,0.2,0.8,0,1
828,10927,0.85,0.15,0,0
829,10928,0.92,0.08,0,0
830,10929,0.97,0.03,0,0
831,1093,0.23,0.77,0,1
832,10930,0.94,0.06,0,0
833,10931,0.98,0.02,0,0
834,10932,0.89,0.11,0,0
835,10933,0.49,0.51,0,1
836,10934,0.94,0.06,0,0
837,10935,0.9,0.1,0,0
838,10936,0.98,0.02,0,0
839,10937,1.0,0.0,0,0
840,10939,0.41,0.59,0,1
841,1094,1.0,0.0,0,0
842,10941,0.87,0.13,0,0
843,10943,0.94,0.06,0,0
844,10944,0.99,0.01,0,0
845,10945,0.35,0.65,0,1
846,10946,1.0,0.0,0,0
847,10947,0.88,0.12,0,0
848,10949,0.84,0.16,0,0
849,1095,0.79,0.21,0,0
850,10950,0.75,0.25,0,0
851,10951,0.67,0.33,0,0
852,10952,0.98,0.02,0,0
853,10953,0.82,0.18,0,0
854,10955,0.93,0.07,0,0
855,10956,0.99,0.01,0,0
856,10957,1.0,0.0,0,0
857,10958,0.92,0.08,0,0
858,10959,0.97,0.03,0,0
859,10962,0.99,0.01,0,0
860,10963,0.99,0.01,0,0
861,10964,1.0,0.0,0,0
862,10965,0.86,0.14,0,0
863,10966,0.99,0.01,0,0
864,10967,0.98,0.02,0,0
865,10968,0.96,0.04,0,0
866,10969,0.41,0.59,0,1
867,10970,1.0,0.0,0,0
868,10971,0.99,0.01,0,0
869,10972,0.86,0.14,0,0
870,10973,0.64,0.36,0,0
871,10974,0.99,0.01,0,0
872,10975,0.84,0.16,0,0
873,10977,0.88,0.12,0,0
874,10978,0.91,0.09,0,0
875,10979,0.96,0.04,0,0
876,10980,1.0,0.0,0,0
877,10981,0.98,0.02,0,0
878,10982,0.84,0.16,0,0
879,10983,0.98,0.02,0,0
880,10984,0.99,0.01,0,0
881,10985,0.99,0.01,0,0
882,10986,0.57,0.43,0,0
883,10987,0.98,0.02,0,0
884,10988,0.98,0.02,0,0
885,10989,0.99,0.01,0,0
886,1099,0.99,0.01,0,0
887,10990,1.0,0.0,0,0
888,10991,1.0,0.0,0,0
889,10992,0.02,0.98,0,1
890,10993,0.74,0.26,0,0
891,10995,0.98,0.02,0,0
892,10996,1.0,0.0,0,0
893,10997,0.94,0.06,0,0
894,10998,1.0,0.0,0,0
895,10999,0.98,0.02,0,0
896,110,0.99,0.01,0,0
897,1100,1.0,0.0,0,0
898,11000,0.99,0.01,0,0
899,11001,1.0,0.0,0,0
900,11002,1.0,0.0,0,0
901,11004,0.44,0.56,0,1
902,11005,0.77,0.23,0,0
903,11006,0.85,0.15,0,0
904,11007,0.91,0.09,0,0
905,11008,0.79,0.21,0,0
906,11009,0.97,0.03,0,0
907,1101,1.0,0.0,0,0
908,11010,1.0,0.0,0,0
909,11012,0.97,0.03,0,0
910,11013,1.0,0.0,0,0
911,11015,0.91,0.09,0,0
912,11017,1.0,0.0,0,0
913,11018,0.84,0.16,0,0
914,11019,0.39,0.61,0,1
915,1102,1.0,0.0,0,0
916,11020,0.86,0.14,0,0
917,11022,1.0,0.0,0,0
918,11023,0.31,0.69,0,1
919,11024,1.0,0.0,0,0
920,11025,0.92,0.08,0,0
921,11026,0.95,0.05,0,0
922,11027,0.84,0.16,0,0
923,11028,0.99,0.01,0,0
924,11029,0.93,0.07,0,0
925,1103,1.0,0.0,0,0
926,11030,0.84,0.16,0,0
927,11031,0.34,0.66,0,1
928,11032,0.92,0.08,0,0
929,11033,1.0,0.0,0,0
930,11034,0.97,0.03,0,0
931,11035,0.99,0.01,0,0
932,11036,0.99,0.01,0,0
933,11037,1.0,0.0,0,0
934,11038,0.53,0.47,0,0
935,1104,0.99,0.01,0,0
936,11040,1.0,0.0,0,0
937,11041,1.0,0.0,0,0
938,11042,1.0,0.0,0,0
939,11043,0.96,0.04,0,0
940,11044,0.96,0.04,0,0
941,11046,1.0,0.0,0,0
942,11047,1.0,0.0,0,0
943,11048,0.9,0.1,0,0
944,11049,1.0,0.0,0,0
945,1105,0.93,0.07,0,0
946,11050,0.98,0.02,0,0
947,11051,0.77,0.23,0,0
948,11052,0.45,0.55,0,1
949,11053,0.66,0.34,0,0
950,11054,0.99,0.01,0,0
951,11055,1.0,0.0,0,0
952,11056,0.99,0.01,0,0
953,11057,0.92,0.08,0,0
954,11058,0.94,0.06,0,0
955,11059,0.91,0.09,0,0
956,1106,0.85,0.15,0,0
957,11060,1.0,0.0,0,0
958,11061,0.98,0.02,0,0
959,11062,0.8,0.2,0,0
960,11063,1.0,0.0,0,0
961,11066,0.98,0.02,0,0
962,11067,1.0,0.0,0,0
963,11068,0.83,0.17,0,0
964,1107,0.99,0.01,0,0
965,11070,1.0,0.0,0,0
966,11071,0.51,0.49,0,0
967,11072,1.0,0.0,0,0
968,11073,0.99,0.01,0,0
969,11074,0.98,0.02,0,0
970,11075,0.99,0.01,0,0
971,11077,0.63,0.37,0,0
972,11078,1.0,0.0,0,0
973,1108,1.0,0.0,0,0
974,11080,0.79,0.21,0,0
975,11081,0.98,0.02,0,0
976,11082,0.98,0.02,0,0
977,11083,1.0,0.0,0,0
978,11084,0.97,0.03,0,0
979,11085,0.88,0.12,0,0
980,11086,0.93,0.07,0,0
981,11087,1.0,0.0,0,0
982,11088,0.41,0.59,0,1
983,11089,0.96,0.04,0,0
984,11090,0.98,0.02,0,0
985,11091,0.88,0.12,0,0
986,11093,0.99,0.01,0,0
987,11094,0.87,0.13,0,0
988,11095,0.6,0.4,0,0
989,11096,0.94,0.06,0,0
990,11099,0.9,0.1,0,0
991,111,0.9,0.1,0,0
992,1110,0.99,0.01,0,0
993,11100,0.9,0.1,0,0
994,11101,0.54,0.46,0,0
995,11102,1.0,0.0,0,0
996,11103,1.0,0.0,0,0
997,11104,1.0,0.0,0,0
998,11105,1.0,0.0,0,0
999,11106,0.9,0.1,0,0
1000,11108,0.68,0.32,0,0
1001,11109,0.7,0.3,0,0
1002,1111,0.8,0.2,0,0
1003,11111,0.93,0.07,0,0
1004,11113,0.8,0.2,0,0
1005,11114,0.99,0.01,0,0
1006,11115,1.0,0.0,0,0
1007,11116,0.86,0.14,0,0
1008,11117,1.0,0.0,0,0
1009,11118,0.94,0.06,0,0
1010,11119,0.8,0.2,0,0
1011,1112,0.98,0.02,0,0
1012,11120,1.0,0.0,0,0
1013,11121,0.81,0.19,0,0
1014,11123,0.99,0.01,0,0
1015,11124,0.99,0.01,0,0
1016,11125,0.92,0.08,0,0
1017,11127,0.94,0.06,0,0
1018,11128,0.98,0.02,0,0
1019,11129,0.68,0.32,0,0
1020,1113,0.99,0.01,0,0
1021,11131,1.0,0.0,0,0
1022,11132,0.94,0.06,0,0
1023,11133,1.0,0.0,0,0
1024,11134,1.0,0.0,0,0
1025,11136,1.0,0.0,0,0
1026,11137,0.74,0.26,0,0
1027,11139,1.0,0.0,0,0
1028,11140,0.35,0.65,0,1
1029,11142,0.99,0.01,0,0
1030,11145,0.91,0.09,0,0
1031,11146,0.93,0.07,0,0
1032,11148,0.96,0.04,0,0
1033,11149,0.29,0.71,0,1
1034,1115,0.95,0.05,0,0
1035,11150,0.98,0.02,0,0
1036,11151,0.91,0.09,0,0
1037,11153,0.97,0.03,0,0
1038,11155,1.0,0.0,0,0
1039,11156,0.86,0.14,0,0
1040,11157,1.0,0.0,0,0
1041,11158,0.78,0.22,0,0
1042,11159,1.0,0.0,0,0
1043,11160,1.0,0.0,0,0
1044,11162,1.0,0.0,0,0
1045,11163,0.66,0.34,0,0
1046,11164,1.0,0.0,0,0
1047,11165,0.96,0.04,0,0
1048,11166,1.0,0.0,0,0
1049,11167,1.0,0.0,0,0
1050,11169,0.63,0.37,0,0
1051,1117,0.73,0.27,0,0
1052,11170,0.18,0.82,0,1
1053,11171,0.97,0.03,0,0
1054,11172,0.97,0.03,0,0
1055,11173,1.0,0.0,0,0
1056,11174,0.96,0.04,0,0
1057,11178,0.99,0.01,0,0
1058,11179,0.64,0.36,0,0
1059,1118,0.92,0.08,0,0
1060,11180,0.31,0.69,0,1
1061,11181,0.98,0.02,0,0
1062,11182,0.81,0.19,0,0
1063,11184,0.98,0.02,0,0
1064,11185,1.0,0.0,0,0
1065,11186,1.0,0.0,0,0
1066,11187,0.92,0.08,0,0
1067,11188,0.99,0.01,0,0
1068,11189,0.99,0.01,0,0
1069,11191,0.99,0.01,0,0
1070,11192,0.97,0.03,0,0
1071,11194,0.53,0.47,0,0
1072,11195,0.96,0.04,0,0
1073,11196,1.0,0.0,0,0
1074,11197,0.61,0.39,0,0
1075,11198,0.81,0.19,0,0
1076,112,0.25,0.75,0,1
1077,1120,0.92,0.08,0,0
1078,11200,0.98,0.02,0,0
1079,11202,1.0,0.0,0,0
1080,11203,0.99,0.01,0,0
1081,11204,0.81,0.19,0,0
1082,11205,0.9,0.1,0,0
1083,11206,0.58,0.42,0,0
1084,11208,1.0,0.0,0,0
1085,1121,1.0,0.0,0,0
1086,11210,0.63,0.37,0,0
1087,11213,0.98,0.02,0,0
1088,11214,0.99,0.01,0,0
1089,11215,0.78,0.22,0,0
1090,11216,0.83,0.17,0,0
1091,11217,0.95,0.05,0,0
1092,11218,1.0,0.0,0,0
1093,11219,1.0,0.0,0,0
1094,11220,0.95,0.05,0,0
1095,11221,1.0,0.0,0,0
1096,11222,0.99,0.01,0,0
1097,11223,0.93,0.07,0,0
1098,11224,0.89,0.11,0,0
1099,11225,0.99,0.01,0,0
1100,11226,1.0,0.0,0,0
1101,11227,0.99,0.01,0,0
1102,11228,0.96,0.04,0,0
1103,11229,1.0,0.0,0,0
1104,1123,0.48,0.52,0,1
1105,11230,1.0,0.0,0,0
1106,11231,0.98,0.02,0,0
1107,11233,0.99,0.01,0,0
1108,11234,0.99,0.01,0,0
1109,11235,0.98,0.02,0,0
1110,11236,0.93,0.07,0,0
1111,11237,0.95,0.05,0,0
1112,11238,1.0,0.0,0,0
1113,1124,0.99,0.01,0,0
1114,11241,0.98,0.02,0,0
1115,11243,0.94,0.06,0,0
1116,11244,0.85,0.15,0,0
1117,11245,0.76,0.24,0,0
1118,11246,0.67,0.33,0,0
1119,11247,0.93,0.07,0,0
1120,11248,0.86,0.14,0,0
1121,11249,0.88,0.12,0,0
1122,1125,1.0,0.0,0,0
1123,11250,0.97,0.03,0,0
1124,11253,0.99,0.01,0,0
1125,11254,1.0,0.0,0,0
1126,11255,0.88,0.12,0,0
1127,11257,0.9,0.1,0,0
1128,11259,0.99,0.01,0,0
1129,1126,0.9,0.1,0,0
1130,11261,0.95,0.05,0,0
1131,11262,0.92,0.08,0,0
1132,11263,0.97,0.03,0,0
1133,11264,0.91,0.09,0,0
1134,11265,0.99,0.01,0,0
1135,11266,0.9,0.1,0,0
1136,11267,1.0,0.0,0,0
1137,1127,0.85,0.15,0,0
1138,11270,0.95,0.05,0,0
1139,11273,0.97,0.03,0,0
1140,11274,1.0,0.0,0,0
1141,11275,0.9,0.1,0,0
1142,11276,0.98,0.02,0,0
1143,11277,1.0,0.0,0,0
1144,11278,0.33,0.67,0,1
1145,1128,1.0,0.0,0,0
1146,11280,0.88,0.12,0,0
1147,11282,1.0,0.0,0,0
1148,11284,0.96,0.04,0,0
1149,11285,0.89,0.11,0,0
1150,11286,0.96,0.04,0,0
1151,11287,0.98,0.02,0,0
1152,11288,0.87,0.13,0,0
1153,11289,0.95,0.05,0,0
1154,1129,1.0,0.0,0,0
1155,11291,1.0,0.0,0,0
1156,11292,0.99,0.01,0,0
1157,11294,0.99,0.01,0,0
1158,11295,0.67,0.33,0,0
1159,11296,0.99,0.01,0,0
1160,11298,1.0,0.0,0,0
1161,11299,0.73,0.27,0,0
1162,113,0.72,0.28,0,0
1163,1130,1.0,0.0,0,0
1164,11301,1.0,0.0,0,0
1165,11302,0.56,0.44,0,0
1166,11303,0.53,0.47,0,0
1167,11304,0.7,0.3,0,0
1168,11307,1.0,0.0,0,0
1169,11308,0.5,0.5,0,0
1170,1131,0.98,0.02,0,0
1171,11310,0.76,0.24,0,0
1172,11311,0.76,0.24,0,0
1173,11312,0.05,0.95,0,1
1174,11313,0.54,0.46,0,0
1175,11315,1.0,0.0,0,0
1176,11317,0.76,0.24,0,0
1177,11318,0.78,0.22,0,0
1178,1132,0.94,0.06,0,0
1179,11320,1.0,0.0,0,0
1180,11322,1.0,0.0,0,0
1181,11325,1.0,0.0,0,0
1182,11326,0.95,0.05,0,0
1183,11327,0.78,0.22,0,0
1184,11330,0.99,0.01,0,0
1185,11332,0.94,0.06,0,0
1186,11333,0.99,0.01,0,0
1187,11334,0.24,0.76,0,1
1188,11336,0.44,0.56,0,1
1189,11337,0.99,0.01,0,0
1190,11338,0.74,0.26,0,0
1191,11339,0.93,0.07,0,0
1192,1134,0.93,0.07,0,0
1193,11340,1.0,0.0,0,0
1194,11341,0.88,0.12,0,0
1195,11342,0.02,0.98,0,1
1196,11343,0.92,0.08,0,0
1197,11345,0.78,0.22,0,0
1198,11346,0.96,0.04,0,0
1199,11347,0.93,0.07,0,0
1200,11348,0.85,0.15,0,0
1201,11349,0.99,0.01,0,0
1202,11350,0.9,0.1,0,0
1203,11351,0.68,0.32,0,0
1204,11352,0.98,0.02,0,0
1205,11354,0.38,0.62,0,1
1206,11355,0.95,0.05,0,0
1207,11356,0.97,0.03,0,0
1208,11357,0.95,0.05,0,0
1209,11358,0.96,0.04,0,0
1210,11359,0.87,0.13,0,0
1211,1136,0.34,0.66,0,1
1212,11360,0.97,0.03,0,0
1213,11361,0.09,0.91,0,1
1214,11362,0.46,0.54,0,1
1215,11364,0.94,0.06,0,0
1216,11365,1.0,0.0,0,0
1217,11366,0.88,0.12,0,0
1218,11368,0.99,0.01,0,0
1219,11369,1.0,0.0,0,0
1220,1137,1.0,0.0,0,0
1221,11370,0.99,0.01,0,0
1222,11371,0.97,0.03,0,0
1223,11372,0.99,0.01,0,0
1224,11373,0.95,0.05,0,0
1225,11374,0.25,0.75,0,1
1226,11375,0.62,0.38,0,0
1227,11376,0.96,0.04,0,0
1228,11378,1.0,0.0,0,0
1229,11379,0.99,0.01,0,0
1230,11380,1.0,0.0,0,0
1231,11381,0.98,0.02,0,0
1232,11382,1.0,0.0,0,0
1233,11383,0.32,0.68,0,1
1234,11384,0.89,0.11,0,0
1235,11385,0.99,0.01,0,0
1236,11387,0.98,0.02,0,0
1237,11388,1.0,0.0,0,0
1238,11389,1.0,0.0,0,0
1239,1139,0.54,0.46,0,0
1240,11390,0.99,0.01,0,0
1241,11391,1.0,0.0,0,0
1242,11392,0.99,0.01,0,0
1243,11394,0.88,0.12,0,0
1244,11395,0.97,0.03,0,0
1245,11396,0.37,0.63,0,1
1246,11398,0.98,0.02,0,0
1247,11399,0.98,0.02,0,0
1248,114,0.96,0.04,0,0
1249,1140,0.83,0.17,0,0
1250,11400,0.99,0.01,0,0
1251,11401,0.84,0.16,0,0
1252,11402,0.79,0.21,0,0
1253,11403,0.98,0.02,0,0
1254,11404,0.98,0.02,0,0
1255,11406,0.98,0.02,0,0
1256,11407,1.0,0.0,0,0
1257,11408,0.53,0.47,0,0
1258,11409,0.65,0.35,0,0
1259,1141,0.86,0.14,0,0
1260,11410,0.81,0.19,0,0
1261,11411,0.84,0.16,0,0
1262,11412,0.97,0.03,0,0
1263,11413,0.99,0.01,0,0
1264,11414,0.99,0.01,0,0
1265,11415,0.94,0.06,0,0
1266,11416,1.0,0.0,0,0
1267,11418,0.86,0.14,0,0
1268,11419,1.0,0.0,0,0
1269,1142,0.97,0.03,0,0
1270,11420,0.51,0.49,0,0
1271,11421,0.7,0.3,0,0
1272,11422,0.84,0.16,0,0
1273,11423,1.0,0.0,0,0
1274,11424,0.74,0.26,0,0
1275,11425,0.52,0.48,0,0
1276,11426,0.96,0.04,0,0
1277,11428,0.84,0.16,0,0
1278,11430,0.4,0.6,0,1
1279,11431,0.99,0.01,0,0
1280,11432,1.0,0.0,0,0
1281,11434,0.9,0.1,0,0
1282,11435,0.86,0.14,0,0
1283,11436,1.0,0.0,0,0
1284,11437,0.97,0.03,0,0
1285,11438,1.0,0.0,0,0
1286,11439,0.89,0.11,0,0
1287,1144,1.0,0.0,0,0
1288,11440,1.0,0.0,0,0
1289,11441,0.9,0.1,0,0
1290,11442,0.99,0.01,0,0
1291,11443,1.0,0.0,0,0
1292,11445,0.89,0.11,0,0
1293,11447,0.66,0.34,0,0
1294,11449,0.99,0.01,0,0
1295,1145,1.0,0.0,0,0
1296,11451,0.96,0.04,0,0
1297,11452,0.78,0.22,0,0
1298,11453,0.99,0.01,0,0
1299,11455,1.0,0.0,0,0
1300,11456,0.95,0.05,0,0
1301,11457,0.99,0.01,0,0
1302,11458,1.0,0.0,0,0
1303,11459,0.84,0.16,0,0
1304,11460,1.0,0.0,0,0
1305,11461,1.0,0.0,0,0
1306,11462,1.0,0.0,0,0
1307,11463,0.96,0.04,0,0
1308,11465,0.97,0.03,0,0
1309,11466,0.95,0.05,0,0
1310,11469,0.99,0.01,0,0
1311,1147,1.0,0.0,0,0
1312,11470,0.92,0.08,0,0
1313,11471,1.0,0.0,0,0
1314,11474,0.98,0.02,0,0
1315,11476,0.99,0.01,0,0
1316,11477,0.92,0.08,0,0
1317,11478,0.51,0.49,0,0
1318,11479,0.66,0.34,0,0
1319,1148,0.46,0.54,0,1
1320,11480,0.77,0.23,0,0
1321,11481,0.98,0.02,0,0
1322,11483,1.0,0.0,0,0
1323,11485,0.9,0.1,0,0
1324,11486,1.0,0.0,0,0
1325,11487,0.99,0.01,0,0
1326,11489,0.88,0.12,0,0
1327,11490,0.99,0.01,0,0
1328,11492,1.0,0.0,0,0
1329,11493,0.98,0.02,0,0
1330,11494,0.77,0.23,0,0
1331,11495,0.86,0.14,0,0
1332,11497,0.39,0.61,0,1
1333,11498,0.72,0.28,0,0
1334,11499,1.0,0.0,0,0
1335,115,1.0,0.0,0,0
1336,11500,0.82,0.18,0,0
1337,11501,0.51,0.49,0,0
1338,11502,1.0,0.0,0,0
1339,11504,0.78,0.22,0,0
1340,11505,0.97,0.03,0,0
1341,11506,0.31,0.69,0,1
1342,11507,0.58,0.42,0,0
1343,11508,1.0,0.0,0,0
1344,11509,0.98,0.02,0,0
1345,1151,0.99,0.01,0,0
1346,11510,0.93,0.07,0,0
1347,11513,0.56,0.44,0,0
1348,11514,0.9,0.1,0,0
1349,11515,0.83,0.17,0,0
1350,11516,0.95,0.05,0,0
1351,11518,1.0,0.0,0,0
1352,11519,0.8,0.2,0,0
1353,1152,0.99,0.01,0,0
1354,11520,1.0,0.0,0,0
1355,11521,0.97,0.03,0,0
1356,11522,0.98,0.02,0,0
1357,11523,0.96,0.04,0,0
1358,11524,1.0,0.0,0,0
1359,11528,0.87,0.13,0,0
1360,11529,0.95,0.05,0,0
1361,1153,0.91,0.09,0,0
1362,11532,0.91,0.09,0,0
1363,11533,0.96,0.04,0,0
1364,11534,0.14,0.86,0,1
1365,11536,1.0,0.0,0,0
1366,11538,1.0,0.0,0,0
1367,11539,0.98,0.02,0,0
1368,1154,1.0,0.0,0,0
1369,11542,0.4,0.6,0,1
1370,11543,0.33,0.67,0,1
1371,11544,0.99,0.01,0,0
1372,11545,0.99,0.01,0,0
1373,11547,0.82,0.18,0,0
1374,11548,0.96,0.04,0,0
1375,11549,0.97,0.03,0,0
1376,1155,1.0,0.0,0,0
1377,11551,0.98,0.02,0,0
1378,11552,0.96,0.04,0,0
1379,11554,1.0,0.0,0,0
1380,11555,0.91,0.09,0,0
1381,11556,0.97,0.03,0,0
1382,11558,1.0,0.0,0,0
1383,11559,0.82,0.18,0,0
1384,1156,0.84,0.16,0,0
1385,11560,0.35,0.65,0,1
1386,11561,0.95,0.05,0,0
1387,11562,0.97,0.03,0,0
1388,11563,0.99,0.01,0,0
1389,11564,0.97,0.03,0,0
1390,11565,0.98,0.02,0,0
1391,11566,0.93,0.07,0,0
1392,11567,0.98,0.02,0,0
1393,11568,0.94,0.06,0,0
1394,11569,0.5,0.5,0,0
1395,1157,1.0,0.0,0,0
1396,11570,0.86,0.14,0,0
1397,11571,1.0,0.0,0,0
1398,11574,0.99,0.01,0,0
1399,11575,0.96,0.04,0,0
1400,11576,0.97,0.03,0,0
1401,11577,0.92,0.08,0,0
1402,1158,0.98,0.02,0,0
1403,11580,0.82,0.18,0,0
1404,11581,0.9,0.1,0,0
1405,11582,0.97,0.03,0,0
1406,11584,0.98,0.02,0,0
1407,11585,0.99,0.01,0,0
1408,11586,0.52,0.48,0,0
1409,11587,0.76,0.24,0,0
1410,11588,0.13,0.87,0,1
1411,1159,1.0,0.0,0,0
1412,11590,0.55,0.45,0,0
1413,11592,1.0,0.0,0,0
1414,11593,0.91,0.09,0,0
1415,11594,0.99,0.01,0,0
1416,11595,0.84,0.16,0,0
1417,11596,0.99,0.01,0,0
1418,11597,0.73,0.27,0,0
1419,11599,0.93,0.07,0,0
1420,116,0.88,0.12,0,0
1421,1160,0.96,0.04,0,0
1422,11600,0.91,0.09,0,0
1423,11601,0.93,0.07,0,0
1424,11602,1.0,0.0,0,0
1425,11603,0.8,0.2,0,0
1426,11604,0.96,0.04,0,0
1427,11605,0.95,0.05,0,0
1428,11606,1.0,0.0,0,0
1429,11607,0.99,0.01,0,0
1430,11608,1.0,0.0,0,0
1431,1161,1.0,0.0,0,0
1432,11610,0.99,0.01,0,0
1433,11611,0.93,0.07,0,0
1434,11612,0.89,0.11,0,0
1435,11613,0.95,0.05,0,0
1436,11614,0.99,0.01,0,0
1437,11615,0.98,0.02,0,0
1438,11616,0.53,0.47,0,0
1439,11617,1.0,0.0,0,0
1440,11618,0.57,0.43,0,0
1441,11619,0.9,0.1,0,0
1442,1162,0.98,0.02,0,0
1443,11620,0.39,0.61,0,1
1444,11621,1.0,0.0,0,0
1445,11623,1.0,0.0,0,0
1446,11624,0.54,0.46,0,0
1447,11625,1.0,0.0,0,0
1448,11626,0.94,0.06,0,0
1449,11628,0.99,0.01,0,0
1450,11629,0.99,0.01,0,0
1451,11631,0.97,0.03,0,0
1452,11632,0.98,0.02,0,0
1453,11634,0.98,0.02,0,0
1454,11635,0.98,0.02,0,0
1455,11637,1.0,0.0,0,0
1456,1164,0.24,0.76,0,1
1457,11640,0.76,0.24,0,0
1458,11642,0.98,0.02,0,0
1459,11643,1.0,0.0,0,0
1460,11644,0.78,0.22,0,0
1461,11645,0.93,0.07,0,0
1462,11646,0.97,0.03,0,0
1463,11647,1.0,0.0,0,0
1464,11648,0.0,1.0,0,1
1465,11649,1.0,0.0,0,0
1466,1165,0.12,0.88,0,1
1467,11650,0.99,0.01,0,0
1468,11651,0.93,0.07,0,0
1469,11652,0.92,0.08,0,0
1470,11653,0.93,0.07,0,0
1471,11654,0.9,0.1,0,0
1472,11655,0.93,0.07,0,0
1473,11656,1.0,0.0,0,0
1474,11658,0.81,0.19,0,0
1475,1166,0.99,0.01,0,0
1476,11660,0.58,0.42,0,0
1477,11662,0.46,0.54,0,1
1478,11663,0.46,0.54,0,1
1479,11665,1.0,0.0,0,0
1480,11666,0.91,0.09,0,0
1481,11667,0.14,0.86,0,1
1482,11668,0.98,0.02,0,0
1483,11669,0.99,0.01,0,0
1484,1167,0.53,0.47,0,0
1485,11670,0.14,0.86,0,1
1486,11671,1.0,0.0,0,0
1487,11673,1.0,0.0,0,0
1488,11674,0.94,0.06,0,0
1489,11675,0.99,0.01,0,0
1490,11676,1.0,0.0,0,0
1491,11677,1.0,0.0,0,0
1492,11679,0.85,0.15,0,0
1493,1168,1.0,0.0,0,0
1494,11680,0.96,0.04,0,0
1495,11681,1.0,0.0,0,0
1496,11682,1.0,0.0,0,0
1497,11683,0.99,0.01,0,0
1498,11684,0.62,0.38,0,0
1499,11685,0.93,0.07,0,0
1500,11686,0.98,0.02,0,0
1501,11687,0.92,0.08,0,0
1502,11689,0.96,0.04,0,0
1503,1169,0.97,0.03,0,0
1504,11690,0.44,0.56,0,1
1505,11691,0.62,0.38,0,0
1506,11692,0.99,0.01,0,0
1507,11694,0.98,0.02,0,0
1508,11695,0.87,0.13,0,0
1509,11696,0.58,0.42,0,0
1510,11697,1.0,0.0,0,0
1511,11698,1.0,0.0,0,0
1512,11699,1.0,0.0,0,0
1513,117,0.54,0.46,0,0
1514,11700,1.0,0.0,0,0
1515,11701,0.11,0.89,0,1
1516,11702,1.0,0.0,0,0
1517,11703,0.69,0.31,0,0
1518,11704,0.98,0.02,0,0
1519,11705,0.81,0.19,0,0
1520,11706,0.96,0.04,0,0
1521,11707,0.99,0.01,0,0
1522,11708,0.94,0.06,0,0
1523,1171,0.96,0.04,0,0
1524,11710,0.41,0.59,0,1
1525,11711,1.0,0.0,0,0
1526,11712,0.94,0.06,0,0
1527,11714,0.99,0.01,0,0
1528,11715,0.71,0.29,0,0
1529,11717,0.1,0.9,0,1
1530,11721,0.8,0.2,0,0
1531,11722,0.94,0.06,0,0
1532,11723,0.11,0.89,0,1
1533,11724,0.59,0.41,0,0
1534,11725,0.89,0.11,0,0
1535,11726,0.95,0.05,0,0
1536,11727,0.94,0.06,0,0
1537,1173,0.97,0.03,0,0
1538,11731,1.0,0.0,0,0
1539,11732,0.11,0.89,0,1
1540,11733,1.0,0.0,0,0
1541,11734,0.84,0.16,0,0
1542,11735,0.82,0.18,0,0
1543,11736,0.91,0.09,0,0
1544,11738,0.97,0.03,0,0
1545,1174,1.0,0.0,0,0
1546,11740,1.0,0.0,0,0
1547,11742,1.0,0.0,0,0
1548,11743,0.93,0.07,0,0
1549,11744,1.0,0.0,0,0
1550,11745,1.0,0.0,0,0
1551,11746,0.15,0.85,0,1
1552,11749,0.61,0.39,0,0
1553,1175,1.0,0.0,0,0
1554,11750,0.75,0.25,0,0
1555,11751,0.81,0.19,0,0
1556,11752,0.96,0.04,0,0
1557,11756,1.0,0.0,0,0
1558,11757,0.99,0.01,0,0
1559,11758,0.83,0.17,0,0
1560,11759,0.94,0.06,0,0
1561,1176,0.45,0.55,0,1
1562,11761,0.99,0.01,0,0
1563,11762,0.99,0.01,0,0
1564,11763,1.0,0.0,0,0
1565,11764,1.0,0.0,0,0
1566,11765,0.98,0.02,0,0
1567,11766,0.97,0.03,0,0
1568,11767,1.0,0.0,0,0
1569,11768,0.92,0.08,0,0
1570,11769,0.97,0.03,0,0
1571,1177,0.68,0.32,0,0
1572,11770,0.98,0.02,0,0
1573,11771,1.0,0.0,0,0
1574,11772,0.98,0.02,0,0
1575,11773,0.92,0.08,0,0
1576,11775,0.99,0.01,0,0
1577,11776,1.0,0.0,0,0
1578,11777,1.0,0.0,0,0
1579,11778,0.61,0.39,0,0
1580,11779,1.0,0.0,0,0
1581,1178,0.73,0.27,0,0
1582,11780,0.89,0.11,0,0
1583,11782,1.0,0.0,0,0
1584,11783,1.0,0.0,0,0
1585,11784,0.92,0.08,0,0
1586,11785,1.0,0.0,0,0
1587,11786,1.0,0.0,0,0
1588,11787,0.98,0.02,0,0
1589,11788,0.88,0.12,0,0
1590,11789,0.85,0.15,0,0
1591,11790,1.0,0.0,0,0
1592,11791,0.03,0.97,0,1
1593,11792,0.89,0.11,0,0
1594,11793,0.81,0.19,0,0
1595,11796,0.98,0.02,0,0
1596,11797,0.68,0.32,0,0
1597,118,0.82,0.18,0,0
1598,1180,0.99,0.01,0,0
1599,11800,0.99,0.01,0,0
1600,11801,0.28,0.72,0,1
1601,11802,1.0,0.0,0,0
1602,11803,0.98,0.02,0,0
1603,11804,0.93,0.07,0,0
1604,11805,1.0,0.0,0,0
1605,11806,0.67,0.33,0,0
1606,11808,1.0,0.0,0,0
1607,11809,0.86,0.14,0,0
